TICKET_NUMBER,OFFICER_NAME_RAW,BADGE_NUMBER_RAW,PADDED_BADGE_NUMBER,ISSUE_DATE,VIOLATION_NUMBER,VIOLATION_DESCRIPTION,VIOLATION_TYPE,TYPE,STATUS,LOCATION,WARNING_FLAG,SOURCE_FILE,ETL_VERSION,Year,Month,YearMonthKey,Month_Year,TOTAL_PAID_AMOUNT,FINE_AMOUNT,COST_AMOUNT,MISC_AMOUNT,OFFICER_DISPLAY_NAME,TEAM,WG1,WG2,WG3,WG4,WG5,POSS_CONTRACT_TYPE,DATA_QUALITY_SCORE,DATA_QUALITY_TIER,PROCESSING_TIMESTAMP,Data Source,Data Period
HIST_202409_M_000290,null,null,null,09/10/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000291,null,null,null,09/11/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000292,null,null,null,09/12/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000293,null,null,null,09/13/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000294,null,null,null,09/14/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000295,null,null,null,09/15/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000296,null,null,null,09/16/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000297,null,null,null,09/17/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000298,null,null,null,09/18/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000299,null,null,null,09/19/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000300,null,null,null,09/20/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000301,null,null,null,09/21/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000302,null,null,null,09/22/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000303,null,null,null,09/23/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000304,null,null,null,09/24/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000305,null,null,null,09/25/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000306,null,null,null,09/26/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000307,null,null,null,09/27/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000308,null,null,null,09/28/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000309,null,null,null,09/01/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000310,null,null,null,09/02/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000311,null,null,null,09/03/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000312,null,null,null,09/04/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000313,null,null,null,09/05/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000314,null,null,null,09/06/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000315,null,null,null,09/07/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000316,null,null,null,09/08/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000317,null,null,null,09/09/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000318,null,null,null,09/10/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000319,null,null,null,09/11/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000320,null,null,null,09/12/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000321,null,null,null,09/13/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000322,null,null,null,09/14/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000323,null,null,null,09/15/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000324,null,null,null,09/16/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000325,null,null,null,09/17/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000326,null,null,null,09/18/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000327,null,null,null,09/19/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000328,null,null,null,09/20/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000329,null,null,null,09/21/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000330,null,null,null,09/22/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000331,null,null,null,09/23/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000332,null,null,null,09/24/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000333,null,null,null,09/25/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000334,null,null,null,09/26/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000335,null,null,null,09/27/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000336,null,null,null,09/28/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000337,null,null,null,09/01/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000338,null,null,null,09/02/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000339,null,null,null,09/03/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000340,null,null,null,09/04/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000341,null,null,null,09/05/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000342,null,null,null,09/06/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000343,null,null,null,09/07/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000344,null,null,null,09/08/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000345,null,null,null,09/09/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000346,null,null,null,09/10/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000347,null,null,null,09/11/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000348,null,null,null,09/12/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000349,null,null,null,09/13/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000350,null,null,null,09/14/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000351,null,null,null,09/15/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000352,null,null,null,09/16/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000353,null,null,null,09/17/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000354,null,null,null,09/18/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000355,null,null,null,09/19/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000356,null,null,null,09/20/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000357,null,null,null,09/21/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000358,null,null,null,09/22/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000359,null,null,null,09/23/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000360,null,null,null,09/24/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000361,null,null,null,09/25/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
HIST_202409_M_000362,null,null,null,09/26/24 0:00,39:4-85,Moving Violation - Historical,Moving Violation - Historical,M,Historical,null,null,Historical_Summary_Data,HISTORICAL_BACKFILL,2024,9,202409,24-Sep,null,null,null,null,Historical Data (No Officer Info),null,null,null,null,null,null,null,100,High,45944.52644,Historical Summary (Sept 2024 - Aug 2025),Pre-Transition (Historical)
